MZFireID,location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,dpC,Burn,MaxTempTime,SH_Singe,SH_Char,SH_Black,SH_Broken
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,2,5,3,248,1.86,23.3,20.08,1553.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:10:45.1,29,24,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,2,5,4,94.5,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:11:08.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,2,5,5,171.25,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:10:46.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,3,4,1,122,1.1,24.9,28.16,937.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:14:33.0,29,21,18,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,3,4,2,262.5,2.02,28.4,21.67,1033.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:13:57.0,29,21,18,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,3,4,3,95.25,1.62,33.1,15.01,1865.6,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:14:58.1,29,21,18,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,3,4,4,27.99,,,,,14.68,52.42,15.52,28.83,255.05,4.96,,10:32:19.0,,,,
7,CGREC,BOB,SE,Cattle,NEW,7,Unburned,0,1,5/2/2018,2,1,3,3,4,5,127.75,,,,,16.46,50.15,18.79552858,32.8048681,297.3,6.03,1,16:14:37.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,1,8,1,304.5,0.41,30.3,12.35,2785.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:53:41.0,87,71.33333333,59.33333333,37.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,1,8,2,334.5,0.57,27.6,11.65,1785.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:53:36.1,87,71.33333333,59.33333333,37.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,1,8,3,177.25,0.38,28,10.16,2833.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:54:21.0,87,71.33333333,59.33333333,37.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,1,8,4,377.75,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:54:08.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,1,8,5,320.5,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:53:39.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,2,3,1,475.25,1.44,30.4,9.91,1937.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:53:33.0,106,95.33333333,86,37.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,2,3,2,470.75,0.72,29.1,8.78,4553.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:53:34.0,106,95.33333333,86,37.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,2,3,3,448.75,0.38,28.9,12.69,2017.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:53:31.0,106,95.33333333,86,37.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,2,3,4,275.75,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:54:20.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,2,3,5,37.98,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,,12:03:18.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,3,6,1,,0.06,31.9,9.99,2561.6,,,,,,,,,65,130,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,3,6,2,,0.34,32.6,11.75,1633.6,,,,,,,,,65,130,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,3,6,3,,0.8,30.8,16.82,1521.6,,,,,,,,,65,130,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,3,6,4,,,,,,,,,,,,,,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,1,3,6,5,,,,,,,,,,,,,,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,1,2,1,302.25,0.46,31.3,7.84,1633.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,13:14:39.0,56.66666667,50,39.66666667,23
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,1,2,2,342.25,0.92,32.3,8.92,1345.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,13:14:27.0,56.66666667,50,39.66666667,23
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,1,2,3,482.25,1.19,34,2.91,4121.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,13:14:30.0,56.66666667,50,39.66666667,23
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,1,2,4,540.25,,,,,20.12,25.27,12.86,26.79,297.05,-0.44,1,13:15:52.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,1,2,5,46.36,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:59:24.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,2,1,1,,0.52,31.1,4.35,5145.6,,,,,,,,,149.3333333,121.3333333,96,44
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,2,1,2,,1.46,33,7.17,1785.6,,,,,,,,,149.3333333,121.3333333,96,44
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,2,1,3,,0.98,31.7,5.17,2321.6,,,,,,,,,149.3333333,121.3333333,96,44
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,2,1,4,,,,,,,,,,,,,,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,2,1,5,,,,,,,,,,,,,,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,3,7,1,449,0.4,36,3.12,2049.6,20.12,25.27,12.86,26.79,297.05,-0.44,1,13:15:06.0,115,100.6666667,81,64.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,3,7,2,419.75,1.16,33.1,4.65,2409.6,20.12,25.27,12.86,26.79,297.05,-0.44,1,13:15:06.1,115,100.6666667,81,64.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,3,7,3,209.75,0.7,34.3,6.47,5561.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,13:13:26.0,115,100.6666667,81,64.33333333
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,3,7,4,347.75,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,13:14:34.1,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,2,3,7,5,436.5,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,13:14:32.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,1,5,1,375.75,0.5,30.6,14.2,1689.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:50.1,,130,127,110.6666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,1,5,2,533.5,0.44,32.8,11.82,2841.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:47.0,,130,127,110.6666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,1,5,3,580.75,0.44,29.7,5.58,3297.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:50.1,,130,127,110.6666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,1,5,4,129.25,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:51:09.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,1,5,5,479.75,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:46.1,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,2,9,1,553.25,1.09,24.8,7.93,2825.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:22.0,,161,142.3333333,67.66666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,2,9,2,447.75,1.9,33.9,9.51,1681.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:22.1,,161,142.3333333,67.66666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,2,9,3,485.5,0.56,31,6.85,5721.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:26.0,,161,142.3333333,67.66666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,2,9,4,309,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:24.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,2,9,5,390,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:26.0,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,3,4,1,308,0.54,31.3,14.57,713.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:51.1,96,82.33333333,64.33333333,19.66666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,3,4,2,335.5,0.32,31.9,12.26,913.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:51.1,96,82.33333333,64.33333333,19.66666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,3,4,3,264.5,0.58,29.7,12.36,2329.6,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:47.1,96,82.33333333,64.33333333,19.66666667
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,3,4,4,283.75,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,1,12:49:47.1,,,,
8,CGREC,BOB,NW,Cattle,NE,12.5,Unburned,0,1,5/3/2018,1,1,3,3,4,5,37.01,,,,,19.89,24.77,12.78301939,25.10415706,312.6,-0.92,,12:58:35.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,1,4,1,344.75,0.67,9.5,13.94,1721.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:32.1,123.67,115,102.33,35.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,1,4,2,468.25,0.73,12.7,11.22,2281.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:26.0,123.67,115,102.33,35.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,1,4,3,344.25,0.87,9.6,7.93,3633.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:37.0,123.67,115,102.33,35.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,1,4,4,275.5,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:58.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,1,4,5,38.3,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:04:58.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,2,9,1,338.25,0.87,3.2,10.42,2841.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:24.0,108.67,87.67,72,33.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,2,9,2,348.5,0.61,18.4,9.25,2161.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:16.1,108.67,87.67,72,33.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,2,9,3,421.5,1.05,20.9,8.35,2681.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:24.0,108.67,87.67,72,33.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,2,9,4,210,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:57.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,2,9,5,373.5,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,1,15:54:18.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,3,6,1,,0.49,20,10.82,2217.6,,,,,,,,,,,125.67,61.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,3,6,2,,0.36,21.4,13.36,1257.6,,,,,,,,,,,125.67,61.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,3,6,3,,1.5,22.5,13.73,3961.6,,,,,,,,,,,125.67,61.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,3,6,4,,,,,,,,,,,,,,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,1,3,6,5,,,,,,,,,,,,,,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,1,2,1,354.25,0.53,21,18.72,1025.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:11.1,117.67,99,87,35.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,1,2,2,366.75,0.54,27.8,11.04,1593.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:14.0,117.67,99,87,35.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,1,2,3,345.75,0.26,17,17.43,1009.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:14.0,117.67,99,87,35.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,1,2,4,242.25,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:36.1,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,1,2,5,47.32,,,,,20.34,25.77,12.94,28.47,281.5,0.02,,14:00:53.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,2,8,1,342,0.36,25.9,12.64,1265.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:48.0,115.33,106.67,95,65.67
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,2,8,2,351.75,0.14,27.2,12.72,1761.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:37.1,115.33,106.67,95,65.67
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,2,8,3,396.75,1.1,30,10.18,2121.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:43.1,115.33,106.67,95,65.67
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,2,8,4,408.75,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:03:47.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,2,8,5,301.25,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:45.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,3,3,1,319.5,0.74,30,10.27,2649.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:33.0,110,99,85.67,31.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,3,3,2,415.5,0.29,25.4,7.24,1657.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:26.0,110,99,85.67,31.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,3,3,3,465.5,0.79,29.6,8.87,1353.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:02:27.0,110,99,85.67,31.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,3,3,4,72,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:04:10.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,2,3,3,5,33.47,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:13:42.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,1,7,1,604.25,1.27,17.7,16.15,1089.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:09:25.1,115.67,107.33,84.33,49.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,1,7,2,449.75,0.41,12.8,13.16,1641.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:09:10.0,115.67,107.33,84.33,49.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,1,7,3,508.75,1.84,14.6,14.89,1289.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:09:09.0,115.67,107.33,84.33,49.33
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,1,7,4,98.25,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:13:34.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,1,7,5,579.5,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:09:10.1,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,2,5,1,174,0.43,26,12.54,1913.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:10:33.0,23,19,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,2,5,2,99,0.31,21.7,18.68,1113.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:10:36.1,23,19,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,2,5,3,197.75,0.49,17.4,8.1,2665.6,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:09:41.0,23,19,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,2,5,4,305.75,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:10:14.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,2,5,5,148.75,,,,,21.52,25.09,15.19864474,37.85177088,262.7,0.67,,16:10:08.0,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,3,1,1,,0.98,1,12.4,2129.6,,,,,,,,,115,108.67,88.33,43.67
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,3,1,2,,0.89,20.9,12.49,1409.6,,,,,,,,,115,108.67,88.33,43.67
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,3,1,3,,0.32,25.6,14.51,1433.6,,,,,,,,,115,108.67,88.33,43.67
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,3,1,4,,,,,,,,,,,,,,,,,
9,CGREC,BOB,SW,Cattle,SE,13.2,Unburned,0,1,5/3/2018,2,1,3,3,1,5,,,,,,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,1,5,1,47,0.18,11.9,125.4,497.6,24.87,30.04,18.34,32.97,218.55,6.16,,13:41:26.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,1,5,2,45.5,0.13,10.7,148.55,441.6,24.87,30.04,18.34,32.97,218.55,6.16,,13:42:01.1,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,1,5,3,42.25,0.45,12.5,40.7,825.6,24.87,30.04,18.34,32.97,218.55,6.16,,13:41:09.1,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,1,5,4,43.75,,,,,25.24,29.75,16.75,31.58,224.2,6.35,,13:59:21.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,1,5,5,41.75,,,,,24.87,30.04,18.34,32.97,218.55,6.16,,13:42:01.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,2,1,1,,0.47,9.9,55.94,1601.6,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,2,1,2,,0.56,8.8,63.78,313.6,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,2,1,3,,0.62,7.4,252.84,281.6,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,2,1,4,,,,,,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,2,1,5,,,,,,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,3,7,1,48.25,0.44,8.5,102.19,657.6,25.24,29.75,16.75,31.58,224.2,6.35,,13:48:46.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,3,7,2,67.75,0.26,8.7,91.34,849.6,25.24,29.75,16.75,31.58,224.2,6.35,,13:48:22.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,3,7,3,78.25,0.6,9.9,54.47,1233.6,25.24,29.75,16.75,31.58,224.2,6.35,,13:47:41.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,3,7,4,258,,,,,25.24,29.75,16.75,31.58,224.2,6.35,,13:49:05.1,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,1,3,7,5,62.75,,,,,25.24,29.75,16.75,31.58,224.2,6.35,,13:48:15.0,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,1,6,1,,0.29,19.9,59.75,1673.6,,,,,,,,,40.33,31.67,26,17.5
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,1,6,2,,0.87,28.6,112.54,561.6,,,,,,,,,40.33,31.67,26,17.5
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,1,6,3,,0.48,24.5,60.7,1001.6,,,,,,,,,40.33,31.67,26,17.5
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,1,6,4,,,,,,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,1,6,5,,,,,,,,,,,,,,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,2,4,1,281,0.9,28,59.33,1577.6,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:27.1,54,46,36,28
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,2,4,2,222.25,1.54,29.6,44.39,1297.6,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:09.0,54,46,36,28
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,2,4,3,198.75,1.07,25.8,70.97,2761.6,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:22.0,54,46,36,28
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,2,4,4,39.15,,,,,24.87,30.04,18.34,32.97,218.55,6.16,,13:37:41.1,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,2,4,5,53.13,,,,,24.87,30.04,18.34,32.97,218.55,6.16,,14:43:00.1,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,3,9,1,294.25,0.75,18.2,119.89,1681.6,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:37.0,46.33,40.33,33.33,19
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,3,9,2,338,1.37,19.2,55.66,2673.6,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:13.1,46.33,40.33,33.33,19
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,3,9,3,256.25,1.53,22.9,58.02,2633.6,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:20.0,46.33,40.33,33.33,19
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,3,9,4,194.75,,,,,24.87,30.04,18.34,32.97,218.55,6.16,1,13:37:11.1,,,,
10,CGREC,BAR,NW,Cattle,NW,18.4,Unburned,0,1,5/15/2018,1,1,2,3,9,5,237.75,,,,,24.87,30.04,18.34,32.97,218.55,6.16,1,13:36:19.0,,,,
