Logger_ID,Date,Time_Stamp,1,2,3,4,5,6,7
Y3,10/8/2019,0:32:13.0,30.5,30,25.75,29.5,nan,nan,29.6
Y3,10/8/2019,0:32:14.0,30.5,30,25.75,29.5,nan,nan,29.92
Y3,10/8/2019,0:32:14.1,30.5,30,25.75,29.5,nan,nan,29.6
Y3,10/8/2019,0:32:15.0,30.75,30,25.75,29.5,nan,nan,29.92
Y3,10/8/2019,0:32:16.0,30.5,30.25,25.75,29.5,nan,nan,29.6
Y3,10/8/2019,0:32:17.0,30.75,30.25,25.5,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:17.1,30.75,30.5,25.5,29.5,nan,nan,29.28
Y3,10/8/2019,0:32:18.0,30.75,30.5,25.5,29.5,nan,nan,30.24
Y3,10/8/2019,0:32:19.0,30.75,30.75,25.5,29.5,nan,nan,28.96
Y3,10/8/2019,0:32:20.0,30.75,30.75,25.5,29.5,nan,nan,29.6
Y3,10/8/2019,0:32:20.1,30.75,30.75,25.5,29.5,nan,nan,29.92
Y3,10/8/2019,0:32:21.0,30.75,31,25.5,29.5,nan,nan,29.28
Y3,10/8/2019,0:32:22.0,30.75,31,25.25,29.5,nan,nan,29.28
Y3,10/8/2019,0:32:23.0,31,31,25.25,29.25,nan,nan,29.28
Y3,10/8/2019,0:32:23.1,30.75,30.75,25.25,29.5,nan,nan,30.24
Y3,10/8/2019,0:32:24.0,30.75,30.75,25,29.5,nan,nan,29.6
Y3,10/8/2019,0:32:25.0,30.75,30.75,25.25,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:26.0,30.75,30.75,25,29.25,nan,nan,29.28
Y3,10/8/2019,0:32:26.1,30.5,30.75,25,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:27.0,30.75,30.75,25,29.25,nan,nan,29.28
Y3,10/8/2019,0:32:28.0,30.75,30.75,25,29.25,nan,nan,29.28
Y3,10/8/2019,0:32:28.1,30.75,31,25,29.25,nan,nan,30.24
Y3,10/8/2019,0:32:29.0,30.75,31,25,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:30.0,30.75,31,25,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:31.0,30.75,31,24.75,29.5,nan,nan,29.92
Y3,10/8/2019,0:32:31.1,30.75,30.75,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:32.0,30.75,30.75,25,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:33.0,30.75,30.75,25,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:34.0,30.75,30.75,25,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:34.1,30.75,30.75,25,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:35.0,30.75,30.75,25,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:36.0,31,30.75,24.75,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:37.0,31,30.75,25,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:37.1,31,30.75,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:38.0,31,31,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:39.0,31,31,24.75,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:40.0,31,30.75,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:40.1,31,30.75,24.75,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:41.0,31,30.75,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:42.0,31,30.75,24.75,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:43.0,31,30.5,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:43.1,30.75,30.5,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:44.0,31,30.5,24.75,29,nan,nan,29.28
Y3,10/8/2019,0:32:45.0,30.75,30.5,25,29,nan,nan,29.28
Y3,10/8/2019,0:32:45.1,30.75,30.5,24.75,29,nan,nan,29.28
Y3,10/8/2019,0:32:46.0,30.75,30.75,24.75,29.25,nan,nan,29.6
Y3,10/8/2019,0:32:47.0,30.75,30.75,24.75,29.25,nan,nan,29.92
Y3,10/8/2019,0:32:48.0,31,31,24.75,29,nan,nan,29.6
Y3,10/8/2019,0:32:48.1,31,30.75,24.75,29,nan,nan,29.28
Y3,10/8/2019,0:32:49.0,31,31,24.75,29,nan,nan,29.28
Y3,10/8/2019,0:32:50.0,31,31,24.75,29,nan,nan,29.92
Y3,10/8/2019,0:32:51.0,31,31,24.75,29,nan,nan,29.92
Y3,10/8/2019,0:32:51.1,30.75,31,24.75,29,nan,nan,30.24
Y3,10/8/2019,0:32:52.0,30.75,31,24.75,29,nan,nan,29.6
Y3,10/8/2019,0:32:53.0,30.75,31,24.75,29,nan,nan,29.6
Y3,10/8/2019,0:32:54.0,30.75,31,24.75,29,nan,nan,29.6
Y3,10/8/2019,0:32:54.1,30.75,31,24.75,29,nan,nan,29.92
Y3,10/8/2019,0:32:55.0,30.75,31,24.75,29,nan,nan,29.28
Y3,10/8/2019,0:32:56.0,30.75,31,24.75,29,nan,nan,29.6
Y3,10/8/2019,0:32:57.0,30.75,31,24.75,29,nan,nan,29.6
Y3,10/8/2019,0:32:57.1,30.75,31.25,24.5,29,nan,nan,29.92
Y3,10/8/2019,0:32:58.0,30.75,31.25,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:32:59.0,30.75,31.25,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:33:00.0,30.75,31.25,24.5,29.25,nan,nan,29.6
Y3,10/8/2019,0:33:00.1,30.75,31.25,24.5,29.25,nan,nan,29.92
Y3,10/8/2019,0:33:01.0,31,31.25,24.25,29.25,nan,nan,29.6
Y3,10/8/2019,0:33:02.0,31,31.25,24.5,29.25,nan,nan,29.92
Y3,10/8/2019,0:33:02.1,31,31,24.5,29.25,nan,nan,29.92
Y3,10/8/2019,0:33:03.0,31,31,24.25,29.25,nan,nan,29.6
Y3,10/8/2019,0:33:04.0,31,31,24.25,29.25,nan,nan,29.6
Y3,10/8/2019,0:33:05.0,31,30.75,24.25,29.25,nan,nan,29.92
Y3,10/8/2019,0:33:05.1,31,30.75,24.25,29.25,nan,nan,30.24
Y3,10/8/2019,0:33:06.0,31,31,24.25,29,nan,nan,29.92
Y3,10/8/2019,0:33:07.0,30.75,31,24.25,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:08.0,30.75,30.75,24.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:08.1,30.75,30.75,24.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:09.0,30.75,31,24.75,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:10.0,30.5,31,24.75,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:11.0,30.5,30.75,24.75,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:11.1,30.5,30.75,24.75,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:12.0,30.5,30.75,25,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:13.0,30.5,30.75,25,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:14.0,30.5,30.75,25,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:14.1,30.5,30.75,25,28.5,nan,nan,30.24
Y3,10/8/2019,0:33:15.0,30.5,30.75,25,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:16.0,30.5,30.75,25,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:17.0,30.5,30.75,25,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:17.1,30.5,30.75,25,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:18.0,30.75,30.5,25,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:19.0,30.75,30.75,25,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:19.1,30.75,30.5,25,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:20.0,30.75,30.5,25,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:21.0,30.75,30.5,24.75,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:22.0,30.75,30.5,25,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:22.1,30.75,30.5,24.75,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:23.0,30.75,30.5,24.75,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:24.0,30.75,30.5,24.75,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:25.0,30.75,30.75,24.75,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:25.1,31,30.75,24.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:26.0,30.75,30.75,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:27.0,30.75,30.75,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:28.0,30.75,30.75,24.5,28.75,nan,nan,29.28
Y3,10/8/2019,0:33:28.1,30.75,30.75,24.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:29.0,31,30.75,24.5,29,nan,nan,30.24
Y3,10/8/2019,0:33:30.0,31,30.75,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:33:31.0,31,30.75,24.5,29,nan,nan,30.24
Y3,10/8/2019,0:33:31.1,31,30.75,24.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:32.0,31.25,30.75,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:33.0,31,31,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:34.0,31,30.75,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:34.1,31,30.75,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:35.0,31,30.75,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:36.0,31,30.75,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:36.1,31,30.75,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:37.0,31,30.75,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:38.0,31,30.75,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:39.0,31,30.75,24.75,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:39.1,31,31,24.75,28.5,nan,nan,29.28
Y3,10/8/2019,0:33:40.0,30.75,30.75,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:41.0,31,30.75,24.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:42.0,31,30.75,24.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:33:42.1,30.75,30.5,24.5,28.75,nan,nan,29.92
Y3,10/8/2019,0:33:43.0,31,30.5,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:44.0,30.75,30.5,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:45.0,30.75,30.5,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:45.1,30.75,30.5,24.5,28.25,nan,nan,29.6
Y3,10/8/2019,0:33:46.0,31,30.5,24.5,28.25,nan,nan,29.6
Y3,10/8/2019,0:33:47.0,31,30.5,24.5,28.25,nan,nan,30.24
Y3,10/8/2019,0:33:48.0,31,30.5,24.75,28.25,nan,nan,29.92
Y3,10/8/2019,0:33:48.1,31,30.75,24.75,28.25,nan,nan,29.92
Y3,10/8/2019,0:33:49.0,31,30.75,24.75,28.25,nan,nan,29.6
Y3,10/8/2019,0:33:50.0,31,30.5,24.75,28.25,nan,nan,29.92
Y3,10/8/2019,0:33:51.0,30.75,30.5,24.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:51.1,30.75,30.5,24.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:52.0,30.75,30.5,24.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:53.0,30.75,30.5,24.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:53.1,30.75,30.5,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:54.0,30.75,30.5,24.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:33:55.0,30.75,30.25,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:56.0,30.75,30.25,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:56.1,30.75,30.25,24.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:33:57.0,31,30.25,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:33:58.0,31,30.25,24.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:33:59.0,31,30.25,24.5,28.75,nan,nan,30.24
Y3,10/8/2019,0:33:59.1,31,30.25,24.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:34:00.0,31,30.25,24.5,28.5,nan,nan,30.24
Y3,10/8/2019,0:34:01.0,31,30.25,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:34:02.0,31,30.25,24.25,28.5,nan,nan,29.92
Y3,10/8/2019,0:34:02.1,31,30.25,24.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:34:03.0,31,30.25,24.25,28.5,nan,nan,29.92
Y3,10/8/2019,0:34:04.0,31,30.25,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:05.0,31.25,30.5,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:05.1,31.25,30.5,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:06.0,31,30.5,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:07.0,31,30.5,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:08.0,31,30.5,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:08.1,31,30.5,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:09.0,30.75,30.5,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:10.0,31,30.25,24.25,28.5,nan,nan,29.92
Y3,10/8/2019,0:34:10.1,30.75,30.25,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:11.0,31,30.25,24.25,28.5,nan,nan,29.28
Y3,10/8/2019,0:34:12.0,30.75,30.5,24.25,28.75,nan,nan,29.28
Y3,10/8/2019,0:34:13.0,31,30.25,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:13.1,31,30.25,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:14.0,31,30.5,24.25,28.5,nan,nan,29.6
Y3,10/8/2019,0:34:15.0,31,30.25,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:16.0,30.75,30.5,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:16.1,31,30.5,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:17.0,31,30.5,24,28.5,nan,nan,30.24
Y3,10/8/2019,0:34:18.0,31,30.5,24,28.5,nan,nan,29.6
Y3,10/8/2019,0:34:19.0,31,30.5,24,28.5,nan,nan,30.24
Y3,10/8/2019,0:34:19.1,31,30.25,24,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:20.0,31,30.25,24,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:21.0,31,30.25,24,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:22.0,31,30,24,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:22.1,31,30,24,28.75,nan,nan,30.24
Y3,10/8/2019,0:34:23.0,31,30.25,24,28.75,nan,nan,29.28
Y3,10/8/2019,0:34:24.0,31,30.25,24,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:24.1,30.75,30.25,24,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:25.0,30.75,30,24,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:26.0,30.75,30,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:27.0,30.75,30,24,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:27.1,30.75,30,24,28.75,nan,nan,29.28
Y3,10/8/2019,0:34:28.0,30.75,29.75,24,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:29.0,30.75,29.75,24,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:30.0,30.75,29.75,24,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:30.1,30.75,29.75,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:31.0,30.75,29.75,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:32.0,31,29.75,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:33.0,31,29.75,24.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:34:33.1,31,29.5,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:34.0,31,29.75,24.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:35.0,31,29.75,24.25,29,nan,nan,30.24
Y3,10/8/2019,0:34:36.0,31,29.75,24.25,28.75,nan,nan,29.28
Y3,10/8/2019,0:34:36.1,31,29.75,24.25,29,nan,nan,29.28
Y3,10/8/2019,0:34:37.0,31,29.75,24.25,28.75,nan,nan,29.28
Y3,10/8/2019,0:34:38.0,31,29.75,24.25,29,nan,nan,29.92
Y3,10/8/2019,0:34:39.0,31,29.75,24.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:39.1,31,29.75,24.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:40.0,31,29.75,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:41.0,31,30,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:41.1,31,29.75,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:42.0,31,29.5,24.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:43.0,31,29.5,24.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:44.0,31,29.5,24.75,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:44.1,31,29.75,24.75,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:45.0,31,29.75,25,29,nan,nan,29.92
Y3,10/8/2019,0:34:46.0,31,29.5,25,29,nan,nan,29.6
Y3,10/8/2019,0:34:47.0,30.75,29.5,25,29,nan,nan,29.92
Y3,10/8/2019,0:34:47.1,30.75,29.5,25,29,nan,nan,29.92
Y3,10/8/2019,0:34:48.0,30.75,29.5,25.25,29,nan,nan,29.92
Y3,10/8/2019,0:34:49.0,30.75,29.25,25.25,29,nan,nan,29.28
Y3,10/8/2019,0:34:50.0,30.75,29.5,25.25,29,nan,nan,29.6
Y3,10/8/2019,0:34:50.1,30.75,29.5,25.5,28.75,nan,nan,30.24
Y3,10/8/2019,0:34:51.0,30.75,29.25,25.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:52.0,30.75,29.5,25.5,28.75,nan,nan,29.92
Y3,10/8/2019,0:34:53.0,30.75,29.5,25.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:53.1,30.75,29.5,25.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:54.0,30.75,29.25,25.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:55.0,30.75,29.5,25.5,29,nan,nan,30.24
Y3,10/8/2019,0:34:56.0,30.5,29.5,25.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:56.1,30.75,29.5,25.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:57.0,30.75,29.5,25.5,29,nan,nan,29.6
Y3,10/8/2019,0:34:58.0,30.75,29.5,25.5,29,nan,nan,29.28
Y3,10/8/2019,0:34:59.0,30.75,29.75,25.5,29,nan,nan,29.92
Y3,10/8/2019,0:34:59.1,30.75,29.5,25.75,29,nan,nan,29.92
Y3,10/8/2019,0:35:00.0,30.75,29.75,25.75,29,nan,nan,29.6
Y3,10/8/2019,0:35:01.0,30.75,29.5,25.75,29,nan,nan,29.92
Y3,10/8/2019,0:35:02.0,30.75,29.5,25.75,29,nan,nan,29.6
Y3,10/8/2019,0:35:02.1,30.75,29.5,25.75,29,nan,nan,29.6
Y3,10/8/2019,0:35:03.0,30.75,29.5,25.75,29,nan,nan,29.6
Y3,10/8/2019,0:35:04.0,30.75,29.75,26,29,nan,nan,30.24
Y3,10/8/2019,0:35:04.1,30.75,29.75,26,29,nan,nan,29.92
Y3,10/8/2019,0:35:05.0,30.75,29.5,26,29,nan,nan,29.92
Y3,10/8/2019,0:35:06.0,31,29.5,26.25,29,nan,nan,29.92
Y3,10/8/2019,0:35:07.0,31,29.5,26.25,29,nan,nan,29.92
Y3,10/8/2019,0:35:07.1,30.75,29.25,26.25,29,nan,nan,29.6
Y3,10/8/2019,0:35:08.0,30.75,29.5,26,29,nan,nan,29.6
Y3,10/8/2019,0:35:09.0,31,29.5,26.25,29,nan,nan,29.92
Y3,10/8/2019,0:35:10.0,30.75,29.5,26.25,29,nan,nan,29.92
Y3,10/8/2019,0:35:10.1,30.75,29.75,26.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:11.0,30.75,29.75,26.25,28.75,nan,nan,29.28
Y3,10/8/2019,0:35:12.0,30.75,29.75,26.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:13.0,30.75,29.75,26.25,28.75,nan,nan,30.24
Y3,10/8/2019,0:35:13.1,31,29.75,26.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:14.0,30.75,29.75,26,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:15.0,31,29.75,26,28.75,nan,nan,29.28
Y3,10/8/2019,0:35:16.0,30.75,29.75,26,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:16.1,30.75,29.75,26,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:17.0,31,29.75,25.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:18.0,31,30,25.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:19.0,31,30,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:19.1,31,30,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:20.0,31,29.75,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:21.0,31,30,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:22.0,31,30,25.75,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:22.1,31,30,25.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:23.0,31,30,25.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:24.0,31,30,25.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:25.0,30.75,30.25,25.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:25.1,30.75,30,25.5,28.5,nan,nan,28.96
Y3,10/8/2019,0:35:26.0,30.75,29.75,25.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:27.0,31,30,25.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:27.1,31,30,25.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:28.0,30.75,30,25.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:29.0,30.75,30,25.5,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:30.0,31,30,25.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:30.1,30.75,30,25.5,28.75,nan,nan,28.96
Y3,10/8/2019,0:35:31.0,30.75,30,25.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:32.0,30.75,30,25.5,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:33.0,30.75,30,25.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:33.1,30.75,30,25.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:34.0,30.75,30,25.5,28.75,nan,nan,30.57
Y3,10/8/2019,0:35:35.0,30.75,30,25.5,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:36.0,30.75,30,25.5,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:36.1,30.75,30.25,25.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:37.0,30.5,30.25,25.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:38.0,30.5,30.25,25.5,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:39.0,30.5,30.25,25.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:39.1,30.5,30.25,25.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:40.0,30.5,30.25,25.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:41.0,30.5,30.25,25.25,28.75,nan,nan,29.92
Y3,10/8/2019,0:35:42.0,30.5,30.25,25.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:42.1,30.5,30.25,25.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:43.0,30.5,30.25,25.25,28.75,nan,nan,30.24
Y3,10/8/2019,0:35:44.0,30.5,30.25,25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:45.0,30.5,30.25,25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:45.1,30.5,30.25,25.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:46.0,30.5,30.25,25.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:47.0,30.5,30.25,25.25,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:47.1,30.5,30.25,25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:48.0,30.5,30.5,25.25,28.75,nan,nan,29.6
Y3,10/8/2019,0:35:49.0,30.5,30.5,25,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:50.0,30.5,30.5,25,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:50.1,30.25,30.25,25.25,28.25,nan,nan,30.24
Y3,10/8/2019,0:35:51.0,30.25,30.5,25.25,28.25,nan,nan,29.92
Y3,10/8/2019,0:35:52.0,30.25,30.5,25.5,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:53.0,30.25,30.25,25.25,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:53.1,30.25,30.25,25.5,28.25,nan,nan,29.6
Y3,10/8/2019,0:35:54.0,30.25,30.25,25.5,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:55.0,30.25,30.25,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:56.0,30.25,30,26,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:56.1,30.25,30,26,28.5,nan,nan,29.28
Y3,10/8/2019,0:35:57.0,30.25,30,26,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:58.0,30.25,30,25.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:35:59.0,30.25,30,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:35:59.1,30.25,30,25.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:36:00.0,30.25,30,26,28.5,nan,nan,30.24
Y3,10/8/2019,0:36:01.0,30.25,30.25,26,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:02.0,30.5,30.25,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:02.1,30.5,30.25,26,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:03.0,30.25,30.25,25.75,28.5,nan,nan,30.24
Y3,10/8/2019,0:36:04.0,30.5,30.25,25.75,28.5,nan,nan,29.92
Y3,10/8/2019,0:36:05.0,30.5,30.25,25.75,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:05.1,30.25,30.25,25.75,28.75,nan,nan,29.6
Y3,10/8/2019,0:36:06.0,30.25,30.25,25.75,28.75,nan,nan,29.6
Y3,10/8/2019,0:36:07.0,30.25,30,26,28.75,nan,nan,29.92
Y3,10/8/2019,0:36:08.0,30.25,29.75,26,28.75,nan,nan,29.6
Y3,10/8/2019,0:36:08.1,30.25,29.75,26,28.5,nan,nan,29.92
Y3,10/8/2019,0:36:09.0,30.25,29.75,26,28.5,nan,nan,29.92
Y3,10/8/2019,0:36:10.0,30.25,29.75,26,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:10.1,30.25,29.75,26,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:11.0,30.25,29.75,26.25,28.5,nan,nan,29.6
Y3,10/8/2019,0:36:12.0,30.5,29.75,26.25,28.5,nan,nan,29.92
Y3,10/8/2019,0:36:13.0,30.25,30,26.25,28.5,nan,nan,29.6
